   87320    346496  ov=  4023.0  UNIFORM_POS  n=  15 +15   -0    clean=0    iqr=  5.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   78764    311605  ov=  3000.0  UNIFORM_POS  n=  14 +14   -0    clean=0    iqr=  6.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
    9308         1  ov= 10000.0  UNIFORM_POS  n=  37 +36   -0    clean=1    iqr=  8.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  272120   1084660  ov=  2414.0  UNIFORM_POS  n= 141 +129  -0    clean=12   iqr=  9.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  255698   1016832  ov=   800.0  PARTIAL      n=  19 +16   -0    clean=3    iqr= 10.9 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  246596    987004  ov=  3000.0  UNIFORM_POS  n=  29 +29   -0    clean=0    iqr=  9.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  185574    754597  ov=  3000.0  UNIFORM_POS  n=  21 +21   -0    clean=0    iqr=  8.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  154848    645600  ov=  3000.0  PARTIAL      n=  67 +43   -0    clean=24   iqr= 29.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  140767    586858  ov=  4828.0  PARTIAL      n=  32 +29   -0    clean=3    iqr= 14.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   92508    395672  ov=   804.0  PARTIAL      n=  41 +2    -24   clean=15   iqr= 28.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   75397    302493  ov=  5000.0  UNIFORM_POS  n=  42 +40   -0    clean=2    iqr=  7.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  271357   1080908  ov=  3218.0  UNIFORM_POS  n=  28 +28   -0    clean=0    iqr=  8.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  250011    994096  ov=  3000.0  UNIFORM_POS  n=  16 +16   -0    clean=0    iqr=  6.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  143215    629133  ov=  3000.0  PARTIAL      n=  59 +53   -0    clean=6    iqr= 11.9 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  125030    503410  ov=  3000.0  PARTIAL      n=  16 +16   -0    clean=0    iqr= 19.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  124207    499447  ov=  3000.0  PARTIAL      n=  57 +53   -1    clean=3    iqr= 18.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   80583    319210  ov=  2400.0  UNIFORM_NEG  n=  22 +0    -21   clean=1    iqr= 10.3 fan=-  wrong snap, label too SHORT -> page-verify drafted value
   61457    263442  ov=  2414.0  PARTIAL      n=  45 +37   -1    clean=7    iqr= 14.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   58648    251030  ov=  4828.0  PARTIAL      n=  50 +48   -0    clean=2    iqr= 13.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   24704    115844  ov=  3000.0  PARTIAL      n=  13 +13   -0    clean=0    iqr= 18.9 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   16076         1  ov=  8000.0  UNIFORM_POS  n=  29 +28   -0    clean=1    iqr=  3.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   11177         1  ov=  8000.0  UNIFORM_POS  n=  36 +36   -0    clean=0    iqr=  5.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  250011    994098  ov=  3000.0  UNIFORM_POS  n=  15 +14   -0    clean=1    iqr=  7.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  237448   1001577  ov=  3218.0  UNIFORM_POS  n=  21 +19   -0    clean=2    iqr=  7.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  234038    935366  ov=  3000.0  UNIFORM_POS  n=  19 +19   -0    clean=0    iqr=  9.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  234038    935365  ov=  3000.0  PARTIAL      n=  24 +22   -0    clean=2    iqr= 11.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  182341    744453  ov=  2414.0  UNIFORM_NEG  n=  56 +0    -50   clean=6    iqr=  4.9 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  113176    449466  ov=  3218.0  PARTIAL      n=  52 +51   -0    clean=1    iqr= 10.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   90147    355793  ov=  3218.0  PARTIAL      n=  14 +11   -0    clean=3    iqr= 17.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   78764    311604  ov=  3000.0  UNIFORM_POS  n=  13 +13   -0    clean=0    iqr=  7.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   45071    192835  ov=  5000.0  UNIFORM_POS  n=  17 +17   -0    clean=0    iqr=  6.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   34678    301399  ov=  5000.0  UNIFORM_POS  n= 121 +113  -0    clean=8    iqr=  8.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   23699         1  ov=    6437  UNIFORM_NEG  n=  66 +0    -66   clean=0    iqr=  4.5 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  250207    995071  ov=  2816.0  UNIFORM_POS  n=  58 +57   -0    clean=1    iqr=  8.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  250207    995070  ov=  2816.0  UNIFORM_POS  n=  56 +56   -0    clean=0    iqr=  9.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  241659    964262  ov=  3200.0  PARTIAL      n=  27 +27   -0    clean=0    iqr= 11.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  237514    949530  ov=  1609.0  PARTIAL      n=  52 +46   -1    clean=5    iqr= 14.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  175276    721415  ov=  5000.0  PARTIAL      n=  26 +21   -0    clean=5    iqr= 34.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  148162    623441  ov=  3000.0  PARTIAL      n=  42 +40   -0    clean=2    iqr= 12.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  141947    594059  ov=  3200.0  PARTIAL      n=  55 +50   -0    clean=5    iqr= 11.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  140767    586859  ov=  4828.0  PARTIAL      n=  23 +21   -0    clean=2    iqr= 12.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  124651    508597  ov=  2400.0  UNIFORM_POS  n=  29 +27   -0    clean=2    iqr= 10.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  100835    396681  ov=  3000.0  PARTIAL      n=  25 +24   -0    clean=1    iqr= 14.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  259217   1029162  ov=  3218.0  PARTIAL      n=  36 +29   -1    clean=6    iqr= 21.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  247066    980281  ov=  3000.0  UNIFORM_POS  n=  20 +19   -0    clean=1    iqr=  8.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  231342    929241  ov=  2414.0  UNIFORM_NEG  n=  31 +0    -29   clean=2    iqr=  8.2 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  197575    791535  ov=  2000.0  UNIFORM_POS  n=  38 +34   -0    clean=4    iqr=  7.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  154848    645601  ov=  3000.0  PARTIAL      n=  68 +42   -0    clean=26   iqr= 25.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  152297    632047  ov=  2255.0  PARTIAL      n=  89 +0    -68   clean=21   iqr= 11.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   95994    382378  ov=  4828.0  UNIFORM_POS  n= 117 +114  -0    clean=3    iqr=  6.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   95614    379722  ov=  3000.0  UNIFORM_POS  n=  17 +17   -0    clean=0    iqr=  5.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   92508    395666  ov=   804.0  PARTIAL      n=  31 +2    -16   clean=13   iqr= 38.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   79220    313513  ov=  1600.0  PARTIAL      n=  61 +1    -49   clean=11   iqr= 10.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   60364    258544  ov=  2414.0  PARTIAL      n=  18 +17   -0    clean=1    iqr= 10.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  268322   1066670  ov=  4184.0  UNIFORM_POS  n=  55 +55   -0    clean=0    iqr=  8.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  241937    974582  ov=  3000.0  PARTIAL      n=  46 +43   -0    clean=3    iqr= 14.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  213784    852878  ov=  2000.0  PARTIAL      n=  31 +0    -28   clean=3    iqr= 10.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  150144    622998  ov=  3000.0  PARTIAL      n=  35 +28   -0    clean=7    iqr= 16.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  120729    485093  ov=  4000.0  UNIFORM_POS  n=  27 +26   -0    clean=1    iqr= 10.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   73937    299229  ov=  5900.0  UNIFORM_POS  n=  20 +19   -0    clean=1    iqr=  9.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   35433    302759  ov=  5000.0  UNIFORM_POS  n=  33 +28   -0    clean=5    iqr=  7.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   15478     75460  ov=  2896.0  UNIFORM_POS  n=  24 +22   -0    clean=2    iqr=  8.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  250472    996659  ov=  3218.0  UNIFORM_POS  n=  21 +19   -0    clean=2    iqr=  9.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  239511    956667  ov=  3000.0  UNIFORM_NEG  n=  70 +0    -60   clean=10   iqr=  8.1 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  161939    678217  ov=  1609.0  PARTIAL      n=  18 +17   -0    clean=1    iqr= 20.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  148162    623443  ov=  3000.0  PARTIAL      n=  33 +28   -0    clean=5    iqr= 16.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   36945    165839  ov=  2400.0  PARTIAL      n=  20 +20   -0    clean=0    iqr= 12.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   35774    154828  ov=  3000.0  UNIFORM_POS  n=  18 +16   -0    clean=2    iqr=  7.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   27649    120400  ov=  3540.0  PARTIAL      n=  15 +0    -15   clean=0    iqr= 12.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   22401     98814  ov=  6000.0  UNIFORM_POS  n=  44 +43   -0    clean=1    iqr=  4.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   15478     75459  ov=  2896.0  UNIFORM_POS  n=  24 +24   -0    clean=0    iqr=  7.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  268322   1066674  ov=  4184.0  UNIFORM_POS  n=  25 +23   -0    clean=2    iqr=  9.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  260254   1033612  ov=  3000.0  UNIFORM_POS  n=  38 +36   -0    clean=2    iqr=  9.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  232678    928873  ov=  6000.0  PARTIAL      n=  42 +32   -0    clean=10   iqr= 11.9 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  226868    905470  ov=  3000.0  UNIFORM_POS  n=  43 +42   -0    clean=1    iqr=  9.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  218417    873662  ov=  6000.0  UNIFORM_POS  n=  25 +24   -0    clean=1    iqr=  5.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  136646    576525  ov=  3000.0  UNIFORM_POS  n=  15 +15   -0    clean=0    iqr=  5.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  126565    515855  ov=  3218.0  PARTIAL      n=  35 +28   -0    clean=7    iqr= 16.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   81696    323863  ov=  2500.0  UNIFORM_POS  n=  17 +16   -0    clean=1    iqr=  8.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   60364    258542  ov=  2414.0  PARTIAL      n=  14 +14   -0    clean=0    iqr= 10.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   51683    220068  ov=  3000.0  PARTIAL      n=  15 +15   -0    clean=0    iqr= 17.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   46426    232860  ov=  2414.0  PARTIAL      n=  66 +55   -0    clean=11   iqr= 14.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   32395    140546  ov=  3379.0  PARTIAL      n=  48 +42   -0    clean=6    iqr= 11.9 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   32395    140545  ov=  3379.0  PARTIAL      n=  79 +72   -0    clean=7    iqr= 11.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
    8111     37987  ov=  4023.0  PARTIAL      n=  58 +0    -42   clean=16   iqr= 20.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  259692   1031173  ov=  2993.0  PARTIAL      n= 127 +116  -2    clean=9    iqr= 12.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  259399   1029966  ov=  2000.0  UNIFORM_POS  n=  53 +49   -0    clean=4    iqr=  5.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  250679    997616  ov=  3218.0  UNIFORM_NEG  n=  34 +0    -28   clean=6    iqr=  5.5 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  243972    983732  ov=  3200.0  UNIFORM_POS  n=  37 +33   -0    clean=4    iqr=  9.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  243750    971054  ov=  2000.0  UNIFORM_POS  n=  48 +48   -0    clean=0    iqr=  6.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  226868    905474  ov=  3000.0  UNIFORM_POS  n=  16 +16   -0    clean=0    iqr=  9.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  207559    832298  ov=  3218.0  PARTIAL      n=  50 +39   -0    clean=11   iqr= 12.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  146710    624224  ov=  3218.0  PARTIAL      n=  16 +0    -15   clean=1    iqr= 17.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   70580    292398  ov=  3000.0  UNIFORM_NEG  n=  48 +0    -40   clean=8    iqr= 10.4 fan=-  wrong snap, label too SHORT -> page-verify drafted value
   47437    202473  ov=  2092.0  UNIFORM_POS  n=  28 +26   -0    clean=2    iqr=  8.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   47437    202472  ov=  2092.0  UNIFORM_POS  n=  24 +23   -0    clean=1    iqr=  7.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
    2211     10407  ov=  2896.0  UNIFORM_POS  n=  12 +12   -0    clean=0    iqr=  5.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  231084    921991  ov=  3218.0  PARTIAL      n=  60 +0    -41   clean=19   iqr= 10.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  217924    871713  ov=  4000.0  UNIFORM_POS  n=  36 +30   -0    clean=6    iqr=  9.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  208187    872434  ov=  3218.0  UNIFORM_POS  n=  41 +38   -0    clean=3    iqr= 10.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  125522    505917  ov=  2011.0  UNIFORM_POS  n=  12 +12   -0    clean=0    iqr=  6.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   90858    358346  ov=  6000.0  UNIFORM_POS  n=  67 +66   -0    clean=1    iqr=  5.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   76806    305517  ov=  5000.0  UNIFORM_POS  n=  16 +16   -0    clean=0    iqr=  5.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   61390    264687  ov=  2400.0  UNIFORM_POS  n=  13 +11   -0    clean=2    iqr=  8.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   16076         0  ov=  6000.0  UNIFORM_POS  n=  32 +31   -0    clean=1    iqr=  5.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   13624         1  ov=3218.688  PARTIAL      n=  27 +0    -27   clean=0    iqr= 12.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  270547   1077394  ov=  3000.0  PARTIAL      n=  38 +36   -0    clean=2    iqr= 14.9 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  270547   1077392  ov=  3000.0  PARTIAL      n=  61 +56   -0    clean=5    iqr= 14.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  234783    938985  ov=  3200.0  UNIFORM_POS  n=  31 +27   -0    clean=4    iqr= 10.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  223131    892648  ov=  2414.0  PARTIAL      n=  68 +54   -0    clean=14   iqr= 14.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  217924    871714  ov=  4000.0  PARTIAL      n=  16 +14   -0    clean=2    iqr= 17.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  206345    827174  ov=  5000.0  UNIFORM_NEG  n=  21 +0    -21   clean=0    iqr=  5.2 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  201141    807899  ov=  2414.0  PARTIAL      n=  25 +25   -0    clean=0    iqr= 17.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  200841    806114  ov=  3000.0  PARTIAL      n=  36 +35   -0    clean=1    iqr= 15.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  177827    728515  ov=  2414.0  PARTIAL      n=  31 +30   -0    clean=1    iqr= 25.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   75627    303624  ov=  5000.0  UNIFORM_POS  n=  89 +86   -0    clean=3    iqr=  6.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   70510    291991  ov=  2400.0  UNIFORM_POS  n=  33 +29   -0    clean=4    iqr=  9.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   46809    199923  ov=  3000.0  UNIFORM_POS  n=  16 +16   -0    clean=0    iqr=  9.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   45452    201448  ov=  3000.0  PARTIAL      n=  25 +23   -0    clean=2    iqr= 18.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   24911         0  ov=  5000.0  PARTIAL      n=  20 +0    -15   clean=5    iqr= 12.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   14668         1  ov=  3000.0  PARTIAL      n=  77 +1    -61   clean=15   iqr= 12.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  261165   1036900  ov=  6437.0  UNIFORM_POS  n=  15 +14   -0    clean=1    iqr=  6.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  239277    955785  ov=  2414.0  UNIFORM_POS  n=  54 +46   -0    clean=8    iqr=  7.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  234932    939632  ov=  2000.0  UNIFORM_NEG  n= 174 +2    -130  clean=42   iqr=  8.4 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  206228    826787  ov=  5000.0  PARTIAL      n=  31 +29   -0    clean=2    iqr= 12.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  198746    796443  ov=  2414.0  PARTIAL      n=  15 +14   -0    clean=1    iqr= 18.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  198254    794313  ov=  3000.0  PARTIAL      n=  61 +0    -39   clean=22   iqr= 11.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  177178    725148  ov=  3218.0  PARTIAL      n=  26 +0    -22   clean=4    iqr= 10.9 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  176011    729359  ov=  2000.0  PARTIAL      n=  59 +0    -38   clean=21   iqr= 14.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  141474    591421  ov=  3000.0  PARTIAL      n=  43 +40   -0    clean=3    iqr= 12.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   44972    192464  ov=  5000.0  UNIFORM_POS  n=  49 +49   -0    clean=0    iqr=  3.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   33119    143743  ov=  2500.0  PARTIAL      n=  15 +13   -0    clean=2    iqr= 10.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   19987    305555  ov=  5000.0  UNIFORM_POS  n= 117 +111  -0    clean=6    iqr=  7.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
    4024         0  ov=4747.5648  UNIFORM_NEG  n=  51 +0    -44   clean=7    iqr=  9.1 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  272120   1084661  ov=  2414.0  PARTIAL      n=  89 +61   -2    clean=26   iqr= 18.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  250011    994099  ov=  3000.0  PARTIAL      n=  12 +12   -0    clean=0    iqr= 11.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  227226    906643  ov=  3218.0  UNIFORM_POS  n=  16 +16   -0    clean=0    iqr=  8.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  227226    906642  ov=  3218.0  UNIFORM_POS  n=  13 +13   -0    clean=0    iqr=  4.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  223534    893830  ov=   800.0  PARTIAL      n=  26 +20   -0    clean=6    iqr= 14.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  218376    873520  ov=  6000.0  UNIFORM_POS  n= 101 +91   -0    clean=10   iqr=  7.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  180198    736763  ov=  3200.0  UNIFORM_POS  n=  31 +27   -0    clean=4    iqr= 10.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  150144    623000  ov=  3000.0  PARTIAL      n=  31 +26   -0    clean=5    iqr= 13.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  147075    614737  ov=  4000.0  UNIFORM_POS  n=  14 +9    -0    clean=5    iqr= 10.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  136454    560987  ov=  3000.0  PARTIAL      n=  21 +19   -0    clean=2    iqr= 10.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  105689    428676  ov=  6000.0  UNIFORM_POS  n=  18 +18   -0    clean=0    iqr=  6.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   83900    329667  ov=  5000.0  UNIFORM_POS  n=  19 +15   -0    clean=4    iqr=  7.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   46426    232861  ov=  2414.0  PARTIAL      n=  43 +37   -0    clean=6    iqr= 16.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   45094    192887  ov=  6000.0  UNIFORM_POS  n=  56 +55   -0    clean=1    iqr=  4.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   45094    192885  ov=  6000.0  UNIFORM_POS  n= 105 +103  -0    clean=2    iqr=  3.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
    5262     38053  ov=  2896.0  UNIFORM_POS  n=  19 +18   -0    clean=1    iqr=  9.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
    4289         0  ov=  6000.0  UNIFORM_POS  n=  51 +47   -0    clean=4    iqr=  4.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  226483    904086  ov=  2000.0  PARTIAL      n=  62 +49   -0    clean=13   iqr= 10.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  222970    892045  ov=  5200.0  PARTIAL      n=  33 +23   -0    clean=10   iqr= 11.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  184641    751703  ov=  1931.0  UNIFORM_POS  n=  13 +11   -0    clean=2    iqr=  4.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  130201    556964  ov=  3000.0  PARTIAL      n=  80 +0    -56   clean=24   iqr= 15.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  130013    528847  ov=  5000.0  UNIFORM_POS  n=  84 +75   -0    clean=9    iqr=  7.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  127721    518256  ov=  3000.0  PARTIAL      n=  27 +25   -0    clean=2    iqr= 11.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  117799    509864  ov=  4828.0  PARTIAL      n=  69 +59   -2    clean=8    iqr= 24.9 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   96420    384137  ov=  4345.0  PARTIAL      n=  35 +0    -24   clean=11   iqr= 10.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   61700    264550  ov=  5005.0  UNIFORM_POS  n=  17 +14   -0    clean=3    iqr=  8.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   47672    203484  ov=  5000.0  UNIFORM_POS  n=  27 +24   -0    clean=3    iqr=  8.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   46401    198235  ov=  3000.0  PARTIAL      n=  36 +34   -0    clean=2    iqr= 12.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   24565         0  ov=  6000.0  UNIFORM_POS  n=  21 +19   -0    clean=2    iqr=  6.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   15397    112555  ov=  6000.0  UNIFORM_POS  n= 188 +178  -0    clean=10   iqr=  4.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   13624         2  ov=4828.032  UNIFORM_POS  n=  45 +36   -1    clean=8    iqr=  6.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  270255   1079574  ov=  4000.0  PARTIAL      n=  16 +16   -0    clean=0    iqr= 12.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  268322   1066675  ov=  4184.0  UNIFORM_POS  n=  31 +26   -0    clean=5    iqr=  9.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  243750    971052  ov=  2000.0  UNIFORM_POS  n=  65 +60   -0    clean=5    iqr=  6.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  233421    932419  ov=  3000.0  UNIFORM_POS  n=  54 +47   -0    clean=7    iqr=  7.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  232109    926316  ov=  2500.0  UNIFORM_NEG  n=  36 +0    -27   clean=9    iqr=  5.5 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  196607    788618  ov=  4000.0  PARTIAL      n=  31 +17   -0    clean=14   iqr= 13.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  123734    513691  ov=  2400.0  PARTIAL      n=  51 +0    -37   clean=14   iqr= 12.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  114029    465061  ov=  2400.0  UNIFORM_NEG  n=  50 +0    -39   clean=11   iqr=  5.1 fan=-  wrong snap, label too SHORT -> page-verify drafted value
   94570    374267  ov=  3000.0  UNIFORM_POS  n=  39 +35   -0    clean=4    iqr= 10.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   27354    119184  ov=  6000.0  UNIFORM_POS  n=  24 +24   -0    clean=0    iqr=  4.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   24841    108974  ov=  3218.0  PARTIAL      n=  26 +24   -0    clean=2    iqr= 15.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
